pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,groundball_count,line_drive_count,flyball_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,groundball_pct,line_drive_pct,flyball_pct
"Carver, Cal",801318,TRO_AIG,Four-Seam,4,1,0,2,0,0,0,1,1,0,0,0,0,1,96.69985,0.39885349156231265,0.0,0.5,,,96.69985,1.0,0.0,0.0,0.0,0.0,1.0
"Carver, Cal",801318,TRO_AIG,Sinker,3,0,0,1,2,1,1,2,0,0,1,1,1,0,158.08172000000002,0.2802758150968943,,0.3333333333333333,0.5,1.0,79.04086000000001,0.0,0.0,0.5,0.5,0.5,0.0
"Carver, Cal",801318,TRO_AIG,Slider,3,1,0,1,1,1,2,1,1,0,1,0,1,0,100.67592,0.6452479476632872,0.0,0.3333333333333333,1.0,0.5,100.67592,1.0,0.0,1.0,0.0,1.0,0.0
"Castaneda, Dylan",688341,NEW_JER6,Changeup,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,,,
"Castaneda, Dylan",688341,NEW_JER6,Curveball,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,,,,
"Castaneda, Dylan",688341,NEW_JER6,Four-Seam,5,0,0,2,1,0,1,0,0,0,0,0,0,0,0.0,,,0.4,0.0,0.0,,,,,,,
"Castaneda, Dylan",688341,NEW_JER6,Sinker,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0.0,,,0.25,0.0,0.0,,,,,,,
"Castaneda, Dylan",688341,NEW_JER6,Slider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,,,,
"Castro, Alexander",669418,TRO_AIG,Changeup,54,27,10,17,17,1,9,14,2,0,4,6,2,6,1161.8096,0.23132909827002443,0.37037037037037035,0.3148148148148148,0.058823529411764705,0.1111111111111111,82.9864,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.42857142857142855
"Castro, Alexander",669418,TRO_AIG,Curveball,9,2,0,2,3,0,0,2,0,0,0,1,0,1,156.36915,0.18166482749214447,0.0,0.2222222222222222,0.0,,78.184575,0.0,0.0,0.0,0.5,0.0,0.5
"Castro, Alexander",669418,TRO_AIG,Cutter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,,,
"Castro, Alexander",669418,TRO_AIG,Four-Seam,99,42,12,27,30,3,25,34,3,1,16,8,14,12,2660.52255,0.27024013895753846,0.2857142857142857,0.2727272727272727,0.1,0.12,78.25066323529413,0.08823529411764706,0.029411764705882353,0.47058823529411764,0.23529411764705882,0.4117647058823529,0.35294117647058826
"Castro, Alexander",669418,TRO_AIG,Sinker,46,20,4,13,13,4,13,16,2,0,7,6,3,7,1266.99101,0.24011287673763035,0.2,0.2826086956521739,0.3076923076923077,0.3076923076923077,79.186938125,0.125,0.0,0.4375,0.375,0.1875,0.4375
"Castro, Alexander",669418,TRO_AIG,Slider,101,43,17,37,38,12,27,19,1,0,7,9,4,6,1556.68465,0.27095704160514017,0.3953488372093023,0.36633663366336633,0.3157894736842105,0.4444444444444444,81.93077105263157,0.05263157894736842,0.0,0.3684210526315789,0.47368421052631576,0.21052631578947367,0.3157894736842105
"Castro, Alexander",669418,TRO_AIG,Splitter,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,,,,,,,
"Castro, Alexander",669418,TRO_AIG,,8,0,0,3,2,1,1,0,0,0,0,0,0,0,0.0,,,0.375,0.5,1.0,,,,,,,
"Catrambone, Ben",1000565186,JOL_SLA,Changeup,21,8,1,4,6,1,6,6,1,0,2,2,2,2,474.4963,0.24437756232139382,0.125,0.19047619047619047,0.16666666666666666,0.16666666666666666,79.08271666666667,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"Catrambone, Ben",1000565186,JOL_SLA,Curveball,5,2,2,2,4,1,1,0,0,0,0,0,0,0,0.0,,1.0,0.4,0.25,1.0,,,,,,,
"Catrambone, Ben",1000565186,JOL_SLA,Cutter,56,30,9,18,12,2,12,19,3,0,9,8,5,6,1459.68715,0.28959843728053025,0.3,0.32142857142857145,0.16666666666666666,0.16666666666666666,76.8256394736842,0.15789473684210525,0.0,0.47368421052631576,0.42105263157894735,0.2631578947368421,0.3157894736842105
"Catrambone, Ben",1000565186,JOL_SLA,Four-Seam,143,64,9,34,35,7,37,48,10,0,10,17,5,26,3963.78212,0.24136479233710903,0.140625,0.23776223776223776,0.2,0.1891891891891892,82.57879416666667,0.20833333333333334,0.0,0.20833333333333334,0.3541666666666667,0.10416666666666667,0.5416666666666666
"Catrambone, Ben",1000565186,JOL_SLA,Other,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,0.0,,0.0,,,,,,,
"Catrambone, Ben",1000565186,JOL_SLA,Sinker,3,1,0,0,0,0,2,1,0,0,0,0,0,1,81.07263,0.14930832732041477,0.0,0.0,,0.0,81.07263,0.0,0.0,0.0,0.0,0.0,1.0
"Catrambone, Ben",1000565186,JOL_SLA,Slider,79,31,12,25,27,5,19,16,4,0,5,2,4,10,1412.51442,0.33560368829381565,0.3870967741935484,0.31645569620253167,0.18518518518518517,0.2631578947368421,88.28215125,0.25,0.0,0.3125,0.125,0.25,0.625
"Catrambone, Ben",1000565186,JOL_SLA,Splitter,4,1,0,1,1,0,1,1,1,1,1,0,1,0,105.31833,0.6659131327366253,0.0,0.25,0.0,0.0,105.31833,1.0,1.0,1.0,0.0,1.0,0.0
"Catrambone, Ben",1000565186,JOL_SLA,Sweeper,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,,,,
"Cerda, Junior",693702,EVA_OTT,Changeup,3,1,0,0,2,0,1,1,0,0,0,0,0,1,79.68815,0.24404010023232814,0.0,0.0,0.0,0.0,79.68815,0.0,0.0,0.0,0.0,0.0,1.0
"Cerda, Junior",693702,EVA_OTT,Curveball,11,4,1,4,4,0,2,2,0,0,1,1,1,0,167.82509,0.3435771083644922,0.25,0.36363636363636365,0.0,0.0,83.912545,0.0,0.0,0.5,0.5,0.5,0.0
"Cerda, Junior",693702,EVA_OTT,Four-Seam,104,46,14,42,43,14,30,26,1,0,12,9,8,9,2024.1336000000001,0.24327051708856373,0.30434782608695654,0.40384615384615385,0.32558139534883723,0.4666666666666667,77.85129230769232,0.038461538461538464,0.0,0.46153846153846156,0.34615384615384615,0.3076923076923077,0.34615384615384615
"Cerda, Junior",693702,EVA_OTT,Sinker,78,36,4,18,26,2,19,30,0,0,12,11,7,12,2248.85275,0.19987963937426853,0.1111111111111111,0.23076923076923078,0.07692307692307693,0.10526315789473684,74.96175833333334,0.0,0.0,0.4,0.36666666666666664,0.23333333333333334,0.4
"Cerda, Junior",693702,EVA_OTT,Slider,60,20,6,23,10,2,12,11,1,0,4,4,2,5,852.48502,0.21867908287823437,0.3,0.38333333333333336,0.2,0.16666666666666666,77.49863818181818,0.09090909090909091,0.0,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.45454545454545453
"Cerda, Junior",693702,EVA_OTT,Sweeper,40,15,5,14,12,1,5,9,1,0,2,4,1,4,668.0010199999999,0.17487255390631626,0.3333333333333333,0.35,0.08333333333333333,0.2,74.22233555555555,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.4444444444444444
"Chabot, Henry",836182,LAK_ERI24,Curveball,4,2,0,0,2,0,2,2,2,1,1,1,0,1,197.89162,0.4014216092621118,0.0,0.0,0.0,0.0,98.94581,1.0,0.5,0.5,0.5,0.0,0.5
"Chabot, Henry",836182,LAK_ERI24,Cutter,7,4,1,2,2,0,1,2,0,0,1,0,0,2,141.374,0.053418513576824755,0.25,0.2857142857142857,0.0,0.0,70.687,0.0,0.0,0.5,0.0,0.0,1.0
"Chabot, Henry",836182,LAK_ERI24,Four-Seam,27,11,3,7,1,0,6,8,1,0,3,3,1,4,589.42164,0.2205062363334202,0.2727272727272727,0.25925925925925924,0.0,0.0,73.677705,0.125,0.0,0.375,0.375,0.125,0.5
"Chabot, Henry",836182,LAK_ERI24,Sinker,2,2,0,0,0,0,0,1,0,0,1,0,0,1,88.36131,0.4906588384850932,0.0,0.0,,,88.36131,0.0,0.0,1.0,0.0,0.0,1.0
"Chabot, Henry",836182,LAK_ERI24,Slider,59,22,14,26,19,8,17,8,2,0,4,1,3,4,679.1573999999999,0.36515560415836107,0.6363636363636364,0.4406779661016949,0.42105263157894735,0.47058823529411764,84.89467499999999,0.25,0.0,0.5,0.125,0.375,0.5
"Chapa, Dillon",1000263464,FLO_Y'A,Curveball,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,,0.5,0.0,,,,,,,,
"Chapa, Dillon",1000263464,FLO_Y'A,Four-Seam,24,7,1,5,2,0,5,6,2,1,2,1,2,3,545.44236,0.34847690123169944,0.14285714285714285,0.20833333333333334,0.0,0.0,90.90706,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5
"Chapa, Dillon",1000263464,FLO_Y'A,Slider,12,2,2,3,2,1,3,0,0,0,0,0,0,0,0.0,,1.0,0.25,0.5,0.3333333333333333,,,,,,,
"Chapple, Bronson",1000218472,TRO_AIG,Changeup,51,20,2,10,12,2,12,16,3,0,3,10,3,3,1352.51638,0.2863208216471691,0.1,0.19607843137254902,0.16666666666666666,0.16666666666666666,84.53227375,0.1875,0.0,0.1875,0.625,0.1875,0.1875
"Chapple, Bronson",1000218472,TRO_AIG,Curveball,34,10,2,9,14,3,13,8,3,1,7,1,5,2,714.31801,0.43412650307508405,0.2,0.2647058823529412,0.21428571428571427,0.23076923076923078,89.28975125,0.375,0.125,0.875,0.125,0.625,0.25
"Chapple, Bronson",1000218472,TRO_AIG,Cutter,31,10,3,9,5,2,8,7,3,0,3,4,2,1,557.24155,0.307640299023722,0.3,0.2903225806451613,0.4,0.25,79.6059357142857,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285
"Chapple, Bronson",1000218472,TRO_AIG,Four-Seam,95,35,2,20,19,2,23,29,8,0,9,10,8,11,2394.0685,0.2968698073821002,0.05714285714285714,0.21052631578947367,0.10526315789473684,0.08695652173913043,82.55408620689654,0.27586206896551724,0.0,0.3103448275862069,0.3448275862068966,0.27586206896551724,0.3793103448275862
"Chapple, Bronson",1000218472,TRO_AIG,Sinker,128,62,4,24,28,2,35,49,11,1,19,20,11,18,4073.5473899999997,0.2938241000119411,0.06451612903225806,0.1875,0.07142857142857142,0.05714285714285714,83.13362020408162,0.22448979591836735,0.02040816326530612,0.3877551020408163,0.40816326530612246,0.22448979591836735,0.3673469387755102
"Chapple, Bronson",1000218472,TRO_AIG,Slider,44,20,4,15,15,4,13,14,3,1,6,3,4,7,1071.85514,0.25769704513512337,0.2,0.3409090909090909,0.26666666666666666,0.3076923076923077,76.56108142857143,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.5
"Chapple, Bronson",1000218472,TRO_AIG,,34,11,0,5,3,1,9,0,0,0,0,0,0,0,0.0,,0.0,0.14705882352941177,0.3333333333333333,0.1111111111111111,,,,,,,
"Chavez, Nicholas",1000515020,LAK_ERI24,Four-Seam,10,5,0,2,0,0,5,4,0,0,2,2,1,1,324.39324999999997,0.2240947967738535,0.0,0.2,,0.0,81.09831249999999,0.0,0.0,0.5,0.5,0.25,0.25
"Cheeseman, Jeremy",10278669,FDU_KNI,Changeup,18,6,0,3,1,0,7,6,2,2,3,3,1,2,561.4087,0.4220628514981471,0.0,0.16666666666666666,0.0,0.0,93.56811666666665,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,0.3333333333333333
"Cheeseman, Jeremy",10278669,FDU_KNI,Curveball,29,11,0,6,5,0,10,10,3,1,6,2,5,3,858.06507,0.4007074791825157,0.0,0.20689655172413793,0.0,0.0,85.806507,0.3,0.1,0.6,0.2,0.5,0.3
"Cheeseman, Jeremy",10278669,FDU_KNI,Four-Seam,14,7,0,0,2,0,3,6,1,0,3,3,1,2,456.20772999999997,0.20317226154695422,0.0,0.0,0.0,0.0,76.03462166666667,0.16666666666666666,0.0,0.5,0.5,0.16666666666666666,0.3333333333333333
"Cheeseman, Jeremy",10278669,FDU_KNI,Sinker,13,6,0,3,1,0,3,6,0,0,0,3,0,3,458.49187,0.1536615216209141,0.0,0.23076923076923078,0.0,0.0,76.41531166666667,0.0,0.0,0.0,0.5,0.0,0.5
"Cihocki, Danny",1000368111,NIU_HUS,Changeup,18,8,2,8,5,2,5,5,1,0,3,2,1,2,399.08878,0.30936271336171484,0.25,0.4444444444444444,0.4,0.4,79.817756,0.2,0.0,0.6,0.4,0.2,0.4
"Cihocki, Danny",1000368111,NIU_HUS,Curveball,39,12,1,11,16,4,8,6,2,0,1,4,1,1,515.42885,0.28449926592189695,0.08333333333333333,0.28205128205128205,0.25,0.5,85.90480833333334,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666
"Cihocki, Danny",1000368111,NIU_HUS,Four-Seam,55,26,3,12,16,1,15,21,5,1,7,8,5,8,1668.94441,0.22098948004528804,0.11538461538461539,0.21818181818181817,0.0625,0.06666666666666667,79.47354333333334,0.23809523809523808,0.047619047619047616,0.3333333333333333,0.38095238095238093,0.23809523809523808,0.38095238095238093
"Cihocki, Danny",1000368111,NIU_HUS,Slider,6,3,0,1,1,0,2,3,1,0,0,2,0,1,262.41199,0.26134629295220224,0.0,0.16666666666666666,0.0,0.0,87.47066333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
"Cisney, Drew",10274960,FDU_KNI,Curveball,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,,,
"Cisney, Drew",10274960,FDU_KNI,Four-Seam,9,0,0,2,0,0,1,0,0,0,0,0,0,0,0.0,,,0.2222222222222222,,0.0,,,,,,,
"Cisney, Drew",10274960,FDU_KNI,Sinker,13,3,0,2,3,0,3,3,0,0,1,1,1,1,197.51758999999998,0.21293793240008144,0.0,0.15384615384615385,0.0,0.0,65.83919666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"Cisney, Drew",10274960,FDU_KNI,Slider,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,,,0.0,0.0,0.0,,,,,,,
"Cohn, Cooper",1000301881,NIU_HUS,Changeup,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,,,
"Cohn, Cooper",1000301881,NIU_HUS,Four-Seam,72,46,12,19,34,5,23,26,7,0,4,9,3,14,2115.85145,0.21794934360688825,0.2608695652173913,0.2638888888888889,0.14705882352941177,0.21739130434782608,81.37890192307692,0.2692307692307692,0.0,0.15384615384615385,0.34615384615384615,0.11538461538461539,0.5384615384615384
"Cohn, Cooper",1000301881,NIU_HUS,Slider,63,17,3,25,23,2,8,12,2,1,1,4,0,8,964.24494,0.19038653944007533,0.17647058823529413,0.3968253968253968,0.08695652173913043,0.25,80.353745,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
"Coles, Chad",694311,WAS_WIL3,Changeup,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,,,
"Coles, Chad",694311,WAS_WIL3,Curveball,48,12,3,17,17,4,11,6,2,0,2,4,2,0,430.25769,0.23055008646582684,0.25,0.3541666666666667,0.23529411764705882,0.36363636363636365,71.709615,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
"Coles, Chad",694311,WAS_WIL3,Four-Seam,185,97,27,55,42,7,50,58,9,1,22,12,16,30,4678.68792,0.2513976143586794,0.27835051546391754,0.2972972972972973,0.16666666666666666,0.14,80.66703310344828,0.15517241379310345,0.017241379310344827,0.3793103448275862,0.20689655172413793,0.27586206896551724,0.5172413793103449
"Coles, Chad",694311,WAS_WIL3,Slider,12,3,0,2,3,0,2,2,0,0,1,1,1,0,164.67365999999998,0.48635976625105254,0.0,0.16666666666666666,0.0,0.0,82.33682999999999,0.0,0.0,0.5,0.5,0.5,0.0
"Coles, Chad",694311,WAS_WIL3,Splitter,54,24,14,22,27,9,16,9,1,0,2,5,0,4,679.61464,0.17416348502560897,0.5833333333333334,0.4074074074074074,0.3333333333333333,0.5625,75.51273777777777,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,0.0,0.4444444444444444
"Coles, Chad",694311,WAS_WIL3,Sweeper,6,2,2,3,1,1,1,0,0,0,0,0,0,0,0.0,,1.0,0.5,1.0,1.0,,,,,,,
"Coles, Chad",694311,WAS_WIL3,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,0.0,,0.0,,,,,,,
"Collett, Brayden",828819,MIS_MUD,Curveball,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,,,,
"Collett, Brayden",828819,MIS_MUD,Cutter,5,2,0,1,1,0,2,1,1,0,0,1,0,0,97.81827,0.3600344190157033,0.0,0.2,0.0,0.0,97.81827,1.0,0.0,0.0,1.0,0.0,0.0
"Collett, Brayden",828819,MIS_MUD,Four-Seam,24,7,0,2,3,0,6,3,0,0,0,3,0,0,236.70897,0.18713998166936371,0.0,0.08333333333333333,0.0,0.0,78.90299,0.0,0.0,0.0,1.0,0.0,0.0
"Collett, Brayden",828819,MIS_MUD,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,,,
"Collett, Brayden",828819,MIS_MUD,Slider,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0.0,,,0.0,0.0,0.0,,,,,,,
"Collina, Chris",1000161275,WAG_SEA,Changeup,17,6,0,2,9,0,2,5,0,0,2,1,2,2,315.5726,0.11637913295558522,0.0,0.11764705882352941,0.0,0.0,63.114520000000006,0.0,0.0,0.4,0.2,0.4,0.4
"Collina, Chris",1000161275,WAG_SEA,Curveball,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,,,
"Collina, Chris",1000161275,WAG_SEA,Four-Seam,8,4,0,0,5,0,3,3,0,0,0,1,0,2,231.35872999999998,0.11261578026234335,0.0,0.0,0.0,0.0,77.11957666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
"Collina, Chris",1000161275,WAG_SEA,Sinker,2,2,0,0,1,0,1,2,0,0,0,1,0,1,167.82484,0.14527393206365607,0.0,0.0,0.0,0.0,83.91242,0.0,0.0,0.0,0.5,0.0,0.5
"Collina, Chris",1000161275,WAG_SEA,Slider,11,2,1,4,2,1,2,1,0,0,0,0,0,1,69.06113,0.1409547440046658,0.5,0.36363636363636365,0.5,0.5,69.06113,0.0,0.0,0.0,0.0,0.0,1.0
"Collina, Chris",1000161275,WAG_SEA,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,,,
"Colon, Jeffrey",681738,TRO_AIG,Changeup,4,3,1,1,0,0,2,2,0,0,0,1,0,1,150.76686999999998,0.16603997606303328,0.3333333333333333,0.25,,0.0,75.38343499999999,0.0,0.0,0.0,0.5,0.0,0.5
"Colon, Jeffrey",681738,TRO_AIG,Curveball,7,3,1,1,4,0,1,2,0,0,1,1,1,0,157.74084,0.28771839445847436,0.3333333333333333,0.14285714285714285,0.0,0.0,78.87042,0.0,0.0,0.5,0.5,0.5,0.0
"Colon, Jeffrey",681738,TRO_AIG,Four-Seam,12,5,1,3,4,1,3,4,0,0,2,0,1,3,317.02141,0.1846589326041795,0.2,0.25,0.25,0.3333333333333333,79.2553525,0.0,0.0,0.5,0.0,0.25,0.75
"Colon, Jeffrey",681738,TRO_AIG,Sinker,56,27,5,11,6,2,15,17,4,0,3,7,1,9,1256.83128,0.17291389110516128,0.18518518518518517,0.19642857142857142,0.3333333333333333,0.13333333333333333,73.93125176470589,0.23529411764705882,0.0,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.5294117647058824
"Colon, Jeffrey",681738,TRO_AIG,Slider,74,26,17,35,29,8,18,7,2,0,1,5,0,2,611.08124,0.25461831669906376,0.6538461538461539,0.47297297297297297,0.27586206896551724,0.4444444444444444,87.29732,0.2857142857142857,0.0,0.14285714285714285,0.7142857142857143,0.0,0.2857142857142857
"Connors, Luke",1000565941,LEM_COL,Changeup,2,1,0,0,0,0,1,1,0,0,0,0,0,1,93.28096,0.3734333445514624,0.0,0.0,,0.0,93.28096,0.0,0.0,0.0,0.0,0.0,1.0
"Connors, Luke",1000565941,LEM_COL,Four-Seam,27,12,0,8,5,1,8,12,1,0,4,2,3,7,928.35415,0.22949688725237113,0.0,0.2962962962962963,0.2,0.125,77.36284583333334,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.25,0.5833333333333334
"Connors, Luke",1000565941,LEM_COL,Slider,15,6,1,2,2,0,4,5,1,1,2,1,2,2,422.43370000000004,0.38115065402850146,0.16666666666666666,0.13333333333333333,0.0,0.0,84.48674000000001,0.2,0.2,0.4,0.2,0.4,0.4
"Connors, Luke",1000565941,LEM_COL,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,0.0,,0.0,,,,,,,
"Cook, Avery",690004,WIN_CIT29,Changeup,18,8,1,5,5,1,2,6,1,0,1,4,0,2,462.05166,0.14597258883619388,0.125,0.2777777777777778,0.2,0.5,77.00861,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.3333333333333333
"Cook, Avery",690004,WIN_CIT29,Curveball,39,18,8,16,10,5,9,6,1,0,1,2,1,3,415.66737,0.11735514931685172,0.4444444444444444,0.41025641025641024,0.5,0.5555555555555556,69.277895,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5
"Cook, Avery",690004,WIN_CIT29,Four-Seam,20,8,0,6,6,0,6,8,2,0,1,5,1,2,675.9486899999999,0.33825924435914684,0.0,0.3,0.0,0.0,84.49358624999999,0.25,0.0,0.125,0.625,0.125,0.25
"Cook, Avery",690004,WIN_CIT29,Sinker,113,37,4,21,26,2,26,24,5,0,4,14,3,7,1955.22547,0.23956732499352343,0.10810810810810811,0.18584070796460178,0.07692307692307693,0.07692307692307693,81.46772791666668,0.20833333333333334,0.0,0.16666666666666666,0.5833333333333334,0.125,0.2916666666666667
"Cook, Avery",690004,WIN_CIT29,Slider,43,20,9,16,18,6,13,9,1,0,1,2,1,6,616.19633,0.11850149838711047,0.45,0.37209302325581395,0.3333333333333333,0.46153846153846156,68.46625888888889,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.6666666666666666
"Cook, Cole",1000161363,SCH_BOO,Changeup,186,83,24,53,23,10,49,48,12,1,14,28,11,9,3970.04088,0.2722182962245023,0.2891566265060241,0.2849462365591398,0.43478260869565216,0.20408163265306123,82.709185,0.25,0.020833333333333332,0.2916666666666667,0.5833333333333334,0.22916666666666666,0.1875
"Cook, Cole",1000161363,SCH_BOO,Curveball,89,35,15,28,34,10,24,17,4,1,4,9,3,5,1324.83714,0.22623090041803445,0.42857142857142855,0.3146067415730337,0.29411764705882354,0.4166666666666667,77.93159647058825,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.17647058823529413,0.29411764705882354
"Cook, Cole",1000161363,SCH_BOO,Cutter,98,54,12,23,15,3,28,33,5,0,14,11,5,17,2688.10824,0.22308517249019447,0.2222222222222222,0.23469387755102042,0.2,0.10714285714285714,81.45782545454546,0.15151515151515152,0.0,0.42424242424242425,0.3333333333333333,0.15151515151515152,0.5151515151515151
"Cook, Cole",1000161363,SCH_BOO,Four-Seam,233,103,15,70,42,8,63,77,16,2,25,29,19,29,6248.62899,0.27109185785935314,0.14563106796116504,0.30042918454935624,0.19047619047619047,0.12698412698412698,81.15102584415584,0.2077922077922078,0.025974025974025976,0.3246753246753247,0.37662337662337664,0.24675324675324675,0.37662337662337664
"Cook, Cole",1000161363,SCH_BOO,Sinker,84,35,7,29,13,2,19,25,3,0,10,9,5,11,1880.22898,0.21736780179742712,0.2,0.34523809523809523,0.15384615384615385,0.10526315789473684,75.2091592,0.12,0.0,0.4,0.36,0.2,0.44
"Cook, Cole",1000161363,SCH_BOO,Slider,155,87,45,64,75,31,61,30,3,1,8,13,4,13,2373.88303,0.2338672967837539,0.5172413793103449,0.4129032258064516,0.41333333333333333,0.5081967213114754,79.12943433333334,0.1,0.03333333333333333,0.26666666666666666,0.43333333333333335,0.13333333333333333,0.43333333333333335
"Cook, Cole",1000161363,SCH_BOO,Splitter,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.3333333333333333,,,,,,,,,
"Cook, Cole",1000161363,SCH_BOO,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,,,,,,,
"Cooper, Garrett",1000327042,NEW_YOR13,Changeup,198,93,30,66,49,12,45,49,5,1,10,21,8,20,3717.39892,0.20185952981058836,0.3225806451612903,0.3333333333333333,0.24489795918367346,0.26666666666666666,75.86528408163265,0.10204081632653061,0.02040816326530612,0.20408163265306123,0.42857142857142855,0.16326530612244897,0.40816326530612246
"Cooper, Garrett",1000327042,NEW_YOR13,Curveball,123,58,13,35,37,5,36,37,7,0,8,24,6,7,2945.40876,0.22080094733827008,0.22413793103448276,0.2845528455284553,0.13513513513513514,0.1388888888888889,79.60564216216216,0.1891891891891892,0.0,0.21621621621621623,0.6486486486486487,0.16216216216216217,0.1891891891891892
"Cooper, Garrett",1000327042,NEW_YOR13,Cutter,10,7,0,2,5,0,1,5,0,0,2,1,2,2,344.77069,0.17866039133975922,0.0,0.2,0.0,0.0,68.954138,0.0,0.0,0.4,0.2,0.4,0.4
"Cooper, Garrett",1000327042,NEW_YOR13,Four-Seam,169,83,8,45,57,8,52,70,17,2,22,28,14,28,5704.30944,0.2717524967996331,0.0963855421686747,0.26627218934911245,0.14035087719298245,0.15384615384615385,81.49013485714286,0.24285714285714285,0.02857142857142857,0.3142857142857143,0.4,0.2,0.4
"Cooper, Garrett",1000327042,NEW_YOR13,Sinker,23,12,0,6,3,0,8,12,2,0,4,6,1,5,945.6364599999999,0.23759535864414608,0.0,0.2608695652173913,0.0,0.0,78.80303833333333,0.16666666666666666,0.0,0.3333333333333333,0.5,0.08333333333333333,0.4166666666666667
"Cooper, Garrett",1000327042,NEW_YOR13,Slider,80,33,9,27,25,3,23,22,4,0,4,12,3,7,1717.73971,0.19092807453866598,0.2727272727272727,0.3375,0.12,0.13043478260869565,78.07907772727273,0.18181818181818182,0.0,0.18181818181818182,0.5454545454545454,0.13636363636363635,0.3181818181818182
"Cooper, Garrett",1000327042,NEW_YOR13,Splitter,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,,,,
"Cooper, Garrett",1000327042,NEW_YOR13,,7,5,0,2,1,0,4,0,0,0,0,0,0,0,0.0,,0.0,0.2857142857142857,0.0,0.0,,,,,,,
"Correa, Nelvin",673388,QUE_CAP,Changeup,56,28,11,15,14,1,12,14,4,0,5,8,4,2,1143.16449,0.27642118941875343,0.39285714285714285,0.26785714285714285,0.07142857142857142,0.08333333333333333,81.65460642857143,0.2857142857142857,0.0,0.35714285714285715,0.5714285714285714,0.2857142857142857,0.14285714285714285
